clk,re,en,rst,sig_label,current,e,spike,voltage
1,0,1,0,0,0001100100000,00001011000,0,1111010011010
0,0,1,0,0,0001100100000,00001011000,1,0000110100101
1,0,1,0,0,0001100100000,00001011000,1,0000110100101
0,0,1,0,0,0001100100000,00001011001,1,0000101011100
1,0,1,0,0,0001100100000,00001011001,1,0000101011100
0,0,1,0,0,0001100100000,00001011010,1,0000110101110
1,0,1,0,0,0001100100000,00001011010,1,0000110101110
0,0,1,0,0,0001100100000,00001011011,1,0000101001101
1,0,1,0,0,0001100100000,00001011011,1,0000101001101
0,0,1,0,0,0001100100000,00001011100,0,1111010111111
1,0,1,0,0,0001100100000,00001011100,0,1111010111111
0,0,1,0,0,0001100100000,00001011100,0,1111010011111
1,0,1,0,0,0001100100000,00001011100,0,1111010011111
0,0,1,0,0,0001100100000,00001011100,0,1111011000011
1,0,1,0,0,0001100100000,00001011100,0,1111011000011
0,0,1,0,0,0001100100000,00001011100,0,1111010011010
1,0,1,0,0,0001100100000,00001011100,0,1111010011010
0,0,1,0,0,0001100100000,00001011100,1,0000110100100
1,0,1,0,0,0001100100000,00001011100,1,0000110100100
0,0,1,0,0,0001100100000,00001011101,1,0000101011000
1,0,1,0,0,0001100100000,00001011101,1,0000101011000
0,0,1,0,0,0001100100000,00001011110,1,0000110101110
1,0,1,0,0,0001100100000,00001011110,1,0000110101110
0,0,1,0,0,0001100100000,00001011111,1,0000101001100
1,0,1,0,0,0001100100000,00001011111,1,0000101001100
0,0,1,0,0,0001100100000,00001100000,0,1111010111111
1,0,1,0,0,0001100100000,00001100000,0,1111010111111
0,0,1,0,0,0001100100000,00001100000,0,1111010011111
1,0,1,0,0,0001100100000,00001100000,0,1111010011111
0,0,1,0,0,0001100100000,00001100000,0,1111011000010
1,0,1,0,0,0001100100000,00001100000,0,1111011000010
0,0,1,0,0,0001100100000,00001100000,0,1111010011010
1,0,1,0,0,0001100100000,00001100000,0,1111010011010
0,0,1,0,0,0001100100000,00001100000,1,0000110100100
1,0,1,0,0,0001100100000,00001100000,1,0000110100100
0,0,1,0,0,0001100100000,00001100001,1,0000101010111
1,0,1,0,0,0001100100000,00001100001,1,0000101010111
0,0,1,0,0,0001100100000,00001100010,1,0000110101011
1,0,1,0,0,0001100100000,00001100010,1,0000110101011
0,0,1,0,0,0001100100000,00001100011,1,0000101001100
1,0,1,0,0,0001100100000,00001100011,1,0000101001100
0,0,1,0,0,0001100100000,00001100100,0,1111010111110
1,0,1,0,0,0001100100000,00001100100,0,1111010111110
0,0,1,0,0,0001100100000,00001100100,0,1111010011110
1,0,1,0,0,0001100100000,00001100100,0,1111010011110
0,0,1,0,0,0001100100000,00001100100,0,1111011000010
1,0,1,0,0,0001100100000,00001100100,0,1111011000010
0,0,1,0,0,0001100100000,00001100100,0,1111010011001
1,0,1,0,0,0001100100000,00001100100,0,1111010011001
0,0,1,0,0,0001100100000,00001100100,1,0000110100000
1,0,1,0,0,0001100100000,00001100100,1,0000110100000
0,0,1,0,0,0001100100000,00001100101,1,0000101010100
1,0,1,0,0,0001100100000,00001100101,1,0000101010100
0,0,1,0,0,0001100100000,00001100110,1,0000110101010
1,0,1,0,0,0001100100000,00001100110,1,0000110101010
0,0,1,0,0,0001100100000,00001100111,1,0000101001000
1,0,1,0,0,0001100100000,00001100111,1,0000101001000
0,0,1,0,0,0001100100000,00001101000,0,1111010111110
1,0,1,0,0,0001100100000,00001101000,0,1111010111110
0,0,1,0,0,0001100100000,00001101000,0,1111010011110
1,0,1,0,0,0001100100000,00001101000,0,1111010011110
0,0,1,0,0,0001100100000,00001101000,0,1111011000001
1,0,1,0,0,0001100100000,00001101000,0,1111011000001
0,0,1,0,0,0001100100000,00001101000,0,1111010011001
1,0,1,0,0,0001100100000,00001101000,0,1111010011001
0,0,1,0,0,0001100100000,00001101000,1,0000110100000
1,0,1,0,0,0001100100000,00001101000,1,0000110100000
0,0,1,0,0,0001100100000,00001101001,1,0000101010011
1,0,1,0,0,0001100100000,00001101001,1,0000101010011
0,0,1,0,0,0001100100000,00001101010,1,0000110100110
1,0,1,0,0,0001100100000,00001101010,1,0000110100110
0,0,1,0,0,0001100100000,00001101011,1,0000101001000
1,0,1,0,0,0001100100000,00001101011,1,0000101001000
0,0,1,0,0,0001100100000,00001101100,0,1111010111101
1,0,1,0,0,0001100100000,00001101100,0,1111010111101
0,0,1,0,0,0001100100000,00001101100,0,1111010011101
1,0,1,0,0,0001100100000,00001101100,0,1111010011101
0,0,1,0,0,0001100100000,00001101100,0,1111011000001
1,0,1,0,0,0001100100000,00001101100,0,1111011000001
0,0,1,0,0,0001100100000,00001101100,0,1111010011000
1,0,1,0,0,0001100100000,00001101100,0,1111010011000
0,0,1,0,0,0001100100000,00001101100,1,0000110011011
1,0,1,0,0,0001100100000,00001101100,1,0000110011011
0,0,1,0,0,0001100100000,00001101101,1,0000101010000
1,0,1,0,0,0001100100000,00001101101,1,0000101010000
0,0,1,0,0,0001100100000,00001101110,1,0000110100101
1,0,1,0,0,0001100100000,00001101110,1,0000110100101
0,0,1,0,0,0001100100000,00001101111,1,0000101000100
1,0,1,0,0,0001100100000,00001101111,1,0000101000100
0,0,1,0,0,0001100100000,00001110000,0,1111010111101
1,0,1,0,0,0001100100000,00001110000,0,1111010111101
0,0,1,0,0,0001100100000,00001110000,0,1111010011101
1,0,1,0,0,0001100100000,00001110000,0,1111010011101
0,0,1,0,0,0001100100000,00001110000,0,1111011000000
1,0,1,0,0,0001100100000,00001110000,0,1111011000000
0,0,1,0,0,0001100100000,00001110000,0,1111010011000
1,0,1,0,0,0001100100000,00001110000,0,1111010011000
0,0,1,0,0,0001100100000,00001110000,1,0000110011011
1,0,1,0,0,0001100100000,00001110000,1,0000110011011
0,0,1,0,0,0001100100000,00001110001,1,0000101001111
1,0,1,0,0,0001100100000,00001110001,1,0000101001111
0,0,1,0,0,0001100100000,00001110010,1,0000110100010
1,0,1,0,0,0001100100000,00001110010,1,0000110100010
0,0,1,0,0,0001100100000,00001110011,1,0000101000100
1,0,1,0,0,0001100100000,00001110011,1,0000101000100
0,0,1,0,0,0001100100000,00001110100,0,1111010111100
1,0,1,0,0,0001100100000,00001110100,0,1111010111100
0,0,1,0,0,0001100100000,00001110100,0,1111010011100
1,0,1,0,0,0001100100000,00001110100,0,1111010011100
0,0,1,0,0,0001100100000,00001110100,0,1111011000000
1,0,1,0,0,0001100100000,00001110100,0,1111011000000
0,0,1,0,0,0001100100000,00001110100,0,1111010010111
1,0,1,0,0,0001100100000,00001110100,0,1111010010111
0,0,1,0,0,0001100100000,00001110100,1,0000110010111
1,0,1,0,0,0001100100000,00001110100,1,0000110010111
0,0,1,0,0,0001100100000,00001110101,1,0000101001100
1,0,1,0,0,0001100100000,00001110101,1,0000101001100
0,0,1,0,0,0001100100000,00001110110,1,0000110100001
1,0,1,0,0,0001100100000,00001110110,1,0000110100001
0,0,1,0,0,0001100100000,00001110111,1,0000101000000
1,0,1,0,0,0001100100000,00001110111,1,0000101000000
0,0,1,0,0,0001100100000,00001111000,0,1111010111100
1,0,1,0,0,0001100100000,00001111000,0,1111010111100
0,0,1,0,0,0001100100000,00001111000,0,1111010011100
1,0,1,0,0,0001100100000,00001111000,0,1111010011100
0,0,1,0,0,0001100100000,00001111000,0,1111010111111
1,0,1,0,0,0001100100000,00001111000,0,1111010111111
0,0,1,0,0,0001100100000,00001111000,0,1111010010111
1,0,1,0,0,0001100100000,00001111000,0,1111010010111
0,0,1,0,0,0001100100000,00001111000,1,0000110010111
1,0,1,0,0,0001100100000,00001111000,1,0000110010111
0,0,1,0,0,0001100100000,00001111001,1,0000101001011
1,0,1,0,0,0001100100000,00001111001,1,0000101001011
0,0,1,0,0,0001100100000,00001111010,1,0000110011101
1,0,1,0,0,0001100100000,00001111010,1,0000110011101
0,0,1,0,0,0001100100000,00001111011,1,0000101000000
1,0,1,0,0,0001100100000,00001111011,1,0000101000000
0,0,1,0,0,0001100100000,00001111100,0,1111010111011
1,0,1,0,0,0001100100000,00001111100,0,1111010111011
0,0,1,0,0,0001100100000,00001111100,0,1111010011100
1,0,1,0,0,0001100100000,00001111100,0,1111010011100
0,0,1,0,0,0001100100000,00001111100,0,1111010111111
1,0,1,0,0,0001100100000,00001111100,0,1111010111111
0,0,1,0,0,0001100100000,00001111100,0,1111010010110
1,0,1,0,0,0001100100000,00001111100,0,1111010010110
0,0,1,0,0,0001100100000,00001111100,1,0000110010011
1,0,1,0,0,0001100100000,00001111100,1,0000110010011
0,0,1,0,0,0001100100000,00001111101,1,0000101001011
1,0,1,0,0,0001100100000,00001111101,1,0000101001011
0,0,1,0,0,0001100100000,00001111110,1,0000110011100
1,0,1,0,0,0001100100000,00001111110,1,0000110011100
0,0,1,0,0,0001100100000,00001111111,1,0000100111100
1,0,1,0,0,0001100100000,00001111111,1,0000100111100
0,0,1,0,0,0001100100000,00010000000,0,1111010111011
1,0,1,0,0,0001100100000,00010000000,0,1111010111011
0,0,1,0,0,0001100100000,00010000000,0,1111010011011
1,0,1,0,0,0001100100000,00010000000,0,1111010011011
0,0,1,0,0,0001100100000,00010000000,0,1111010111111
1,0,1,0,0,0001100100000,00010000000,0,1111010111111
0,0,1,0,0,0001100100000,00010000000,0,1111010010110
1,0,1,0,0,0001100100000,00010000000,0,1111010010110
0,0,1,0,0,0001100100000,00010000000,1,0000110010010
1,0,1,0,0,0001100100000,00010000000,1,0000110010010
0,0,1,0,0,0001100100000,00010000001,1,0000101000111
1,0,1,0,0,0001100100000,00010000001,1,0000101000111
0,0,1,0,0,0001100100000,00010000010,1,0000110011100
1,0,1,0,0,0001100100000,00010000010,1,0000110011100
0,0,1,0,0,0001100100000,00010000011,1,0000100111011
1,0,1,0,0,0001100100000,00010000011,1,0000100111011
0,0,1,0,0,0001100100000,00010000100,0,1111010111011
1,0,1,0,0,0001100100000,00010000100,0,1111010111011
0,0,1,0,0,0001100100000,00010000100,0,1111010011011
1,0,1,0,0,0001100100000,00010000100,0,1111010011011
0,0,1,0,0,0001100100000,00010000100,0,1111010111110
1,0,1,0,0,0001100100000,00010000100,0,1111010111110
0,0,1,0,0,0001100100000,00010000100,0,1111010010110
1,0,1,0,0,0001100100000,00010000100,0,1111010010110
0,0,1,0,0,0001100100000,00010000100,1,0000110010010
1,0,1,0,0,0001100100000,00010000100,1,0000110010010
0,0,1,0,0,0001100100000,00010000101,1,0000101000110
1,0,1,0,0,0001100100000,00010000101,1,0000101000110
0,0,1,0,0,0001100100000,00010000110,1,0000110011001
1,0,1,0,0,0001100100000,00010000110,1,0000110011001
0,0,1,0,0,0001100100000,00010000111,1,0000100111011
1,0,1,0,0,0001100100000,00010000111,1,0000100111011
0,0,1,0,0,0001100100000,00010001000,0,1111010111010
1,0,1,0,0,0001100100000,00010001000,0,1111010111010
0,0,1,0,0,0001100100000,00010001000,0,1111010011010
1,0,1,0,0,0001100100000,00010001000,0,1111010011010
0,0,1,0,0,0001100100000,00010001000,0,1111010111110
1,0,1,0,0,0001100100000,00010001000,0,1111010111110
0,0,1,0,0,0001100100000,00010001000,0,1111010010101
1,0,1,0,0,0001100100000,00010001000,0,1111010010101
0,0,1,0,0,0001100100000,00010001000,1,0000110001110
1,0,1,0,0,0001100100000,00010001000,1,0000110001110
0,0,1,0,0,0001100100000,00010001001,1,0000101000011
1,0,1,0,0,0001100100000,00010001001,1,0000101000011
0,0,1,0,0,0001100100000,00010001010,1,0000110011000
1,0,1,0,0,0001100100000,00010001010,1,0000110011000
0,0,1,0,0,0001100100000,00010001011,1,0000100110111
1,0,1,0,0,0001100100000,00010001011,1,0000100110111
0,0,1,0,0,0001100100000,00010001100,0,1111010111010
1,0,1,0,0,0001100100000,00010001100,0,1111010111010
0,0,1,0,0,0001100100000,00010001100,0,1111010011010
1,0,1,0,0,0001100100000,00010001100,0,1111010011010
0,0,1,0,0,0001100100000,00010001100,0,1111010111101
1,0,1,0,0,0001100100000,00010001100,0,1111010111101
0,0,1,0,0,0001100100000,00010001100,0,1111010010101
1,0,1,0,0,0001100100000,00010001100,0,1111010010101
0,0,1,0,0,0001100100000,00010001100,1,0000110001110
1,0,1,0,0,0001100100000,00010001100,1,0000110001110
0,0,1,0,0,0001100100000,00010001101,1,0000101000010
1,0,1,0,0,0001100100000,00010001101,1,0000101000010
0,0,1,0,0,0001100100000,00010001110,1,0000110010100
1,0,1,0,0,0001100100000,00010001110,1,0000110010100
0,0,1,0,0,0001100100000,00010001111,1,0000100110111
1,0,1,0,0,0001100100000,00010001111,1,0000100110111
0,0,1,0,0,0001100100000,00010010000,0,1111010111001
1,0,1,0,0,0001100100000,00010010000,0,1111010111001
0,0,1,0,0,0001100100000,00010010000,0,1111010011001
1,0,1,0,0,0001100100000,00010010000,0,1111010011001
0,0,1,0,0,0001100100000,00010010000,0,1111010111101
1,0,1,0,0,0001100100000,00010010000,0,1111010111101
0,0,1,0,0,0001100100000,00010010000,0,1111010010100
1,0,1,0,0,0001100100000,00010010000,0,1111010010100
0,0,1,0,0,0001100100000,00010010000,1,0000110001001
1,0,1,0,0,0001100100000,00010010000,1,0000110001001
0,0,1,0,0,0001100100000,00010010001,1,0000100111111
1,0,1,0,0,0001100100000,00010010001,1,0000100111111
0,0,1,0,0,0001100100000,00010010010,1,0000110010011
1,0,1,0,0,0001100100000,00010010010,1,0000110010011
0,0,1,0,0,0001100100000,00010010011,1,0000100110011
1,0,1,0,0,0001100100000,00010010011,1,0000100110011
0,0,1,0,0,0001100100000,00010010100,0,1111010111001
1,0,1,0,0,0001100100000,00010010100,0,1111010111001
0,0,1,0,0,0001100100000,00010010100,0,1111010011001
1,0,1,0,0,0001100100000,00010010100,0,1111010011001
0,0,1,0,0,0001100100000,00010010100,0,1111010111100
1,0,1,0,0,0001100100000,00010010100,0,1111010111100
0,0,1,0,0,0001100100000,00010010100,0,1111010010100
1,0,1,0,0,0001100100000,00010010100,0,1111010010100
0,0,1,0,0,0001100100000,00010010100,1,0000110001001
1,0,1,0,0,0001100100000,00010010100,1,0000110001001
0,0,1,0,0,0001100100000,00010010101,1,0000100111110
1,0,1,0,0,0001100100000,00010010101,1,0000100111110
0,0,1,0,0,0001100100000,00010010110,1,0000110010000
1,0,1,0,0,0001100100000,00010010110,1,0000110010000
0,0,1,0,0,0001100100000,00010010111,1,0000100110011
1,0,1,0,0,0001100100000,00010010111,1,0000100110011
0,0,1,0,0,0001100100000,00010011000,0,1111010111000
1,0,1,0,0,0001100100000,00010011000,0,1111010111000
0,0,1,0,0,0001100100000,00010011000,0,1111010011000
1,0,1,0,0,0001100100000,00010011000,0,1111010011000
0,0,1,0,0,0001100100000,00010011000,0,1111010111100
1,0,1,0,0,0001100100000,00010011000,0,1111010111100
0,0,1,0,0,0001100100000,00010011000,0,1111010010011
1,0,1,0,0,0001100100000,00010011000,0,1111010010011
0,0,1,0,0,0001100100000,00010011000,1,0000110000101
1,0,1,0,0,0001100100000,00010011000,1,0000110000101
0,0,1,0,0,0001100100000,00010011001,1,0000100111011
1,0,1,0,0,0001100100000,00010011001,1,0000100111011
0,0,1,0,0,0001100100000,00010011010,1,0000110001111
1,0,1,0,0,0001100100000,00010011010,1,0000110001111
0,0,1,0,0,0001100100000,00010011011,1,0000100101111
1,0,1,0,0,0001100100000,00010011011,1,0000100101111
0,0,1,0,0,0001100100000,00010011100,0,1111010111000
1,0,1,0,0,0001100100000,00010011100,0,1111010111000
0,0,1,0,0,0001100100000,00010011100,0,1111010011000
1,0,1,0,0,0001100100000,00010011100,0,1111010011000
0,0,1,0,0,0001100100000,00010011100,0,1111010111011
1,0,1,0,0,0001100100000,00010011100,0,1111010111011
0,0,1,0,0,0001100100000,00010011100,0,1111010010011
1,0,1,0,0,0001100100000,00010011100,0,1111010010011
0,0,1,0,0,0001100100000,00010011100,1,0000110000101
1,0,1,0,0,0001100100000,00010011100,1,0000110000101
0,0,1,0,0,0001100100000,00010011101,1,0000100111010
1,0,1,0,0,0001100100000,00010011101,1,0000100111010
0,0,1,0,0,0001100100000,00010011110,1,0000110001011
1,0,1,0,0,0001100100000,00010011110,1,0000110001011
0,0,1,0,0,0001100100000,00010011111,1,0000100101111
1,0,1,0,0,0001100100000,00010011111,1,0000100101111
0,0,1,0,0,0001100100000,00010100000,0,1111010110111
1,0,1,0,0,0001100100000,00010100000,0,1111010110111
0,0,1,0,0,0001100100000,00010100000,0,1111010011000
1,0,1,0,0,0001100100000,00010100000,0,1111010011000
0,0,1,0,0,0001100100000,00010100000,0,1111010111011
1,0,1,0,0,0001100100000,00010100000,0,1111010111011
0,0,1,0,0,0001100100000,00010100000,0,1111010010010
1,0,1,0,0,0001100100000,00010100000,0,1111010010010
0,0,1,0,0,0001100100000,00010100000,1,0000110000001
1,0,1,0,0,0001100100000,00010100000,1,0000110000001
0,0,1,0,0,0001100100000,00010100001,1,0000100111010
1,0,1,0,0,0001100100000,00010100001,1,0000100111010
0,0,1,0,0,0001100100000,00010100010,1,0000110001010
1,0,1,0,0,0001100100000,00010100010,1,0000110001010
0,0,1,0,0,0001100100000,00010100011,0,0000100101100
1,0,1,0,0,0001100100000,00010100011,0,0000100101100
0,0,1,0,0,0001100100000,00010100011,0,1111010110111
1,0,1,0,0,0001100100000,00010100011,0,1111010110111
0,0,1,0,0,0001100100000,00010100011,0,1111010010111
1,0,1,0,0,0001100100000,00010100011,0,1111010010111
0,0,1,0,0,0001100100000,00010100011,0,1111010111011
1,0,1,0,0,0001100100000,00010100011,0,1111010111011
0,0,1,0,0,0001100100000,00010100011,0,0000000010011
1,0,1,0,0,0001100100000,00010100011,0,0000000010011
0,0,1,0,0,0001100100000,00010100011,1,0000110000000
1,0,1,0,0,0001100100000,00010100011,1,0000110000000
0,0,1,0,0,0001100100000,00010100100,1,0000100110110
1,0,1,0,0,0001100100000,00010100100,1,0000100110110
0,0,1,0,0,0001100100000,00010100101,1,0000111000001
1,0,1,0,0,0001100100000,00010100101,1,0000111000001
0,0,1,0,0,0001100100000,00010100110,1,0100000100111
1,0,1,0,0,0001100100000,00010100110,1,0100000100111
0,0,1,0,0,0001100100000,00010100111,0,1111010110110
1,0,1,0,0,0001100100000,00010100111,0,1111010110110
0,0,1,0,0,0001100100000,00010100111,0,1111011000111
1,0,1,0,0,0001100100000,00010100111,0,1111011000111
0,0,1,0,0,0001100100000,00010100111,0,1111010110100
1,0,1,0,0,0001100100000,00010100111,0,1111010110100
0,0,1,0,0,0001100100000,00010100111,0,1111010010001
1,0,1,0,0,0001100100000,00010100111,0,1111010010001
0,0,1,0,0,0001100100000,00010100111,1,0000110100111
1,0,1,0,0,0001100100000,00010100111,1,0000110100111
0,0,1,0,0,0001100100000,00010101000,1,0000111010001
1,0,1,0,0,0001100100000,00010101000,1,0000111010001
0,0,1,0,0,0001100100000,00010101001,1,0000101110001
1,0,1,0,0,0001100100000,00010101001,1,0000101110001
0,0,1,0,0,0001100100000,00010101010,1,0000101001101
1,0,1,0,0,0001100100000,00010101010,1,0000101001101
0,0,1,0,0,0001100100000,00010101011,0,1111010110000
1,0,1,0,0,0001100100000,00010101011,0,1111010110000
0,0,1,0,0,0001100100000,00010101011,0,1111010010110
1,0,1,0,0,0001100100000,00010101011,0,1111010010110
0,0,1,0,0,0001100100000,00010101011,0,1111011011010
1,0,1,0,0,0001100100000,00010101011,0,1111011011010
0,0,1,0,0,0001100100000,00010101011,0,1111010001100
1,0,1,0,0,0001100100000,00010101011,0,1111010001100
0,0,1,0,0,0001100100000,00010101011,1,0000101101000
1,0,1,0,0,0001100100000,00010101011,1,0000101101000
0,0,1,0,0,0001100100000,00010101100,1,0000101001110
1,0,1,0,0,0001100100000,00010101100,1,0000101001110
0,0,1,0,0,0001100100000,00010101101,1,0000111110011
1,0,1,0,0,0001100100000,00010101101,1,0000111110011
0,0,1,0,0,0001100100000,00010101110,0,0000100010111
1,0,1,0,0,0001100100000,00010101110,0,0000100010111
0,0,1,0,0,0001100100000,00010101110,0,1111011001110
1,0,1,0,0,0001100100000,00010101110,0,1111011001110
0,0,1,0,0,0001100100000,00010101110,0,1111010010001
1,0,1,0,0,0001100100000,00010101110,0,1111010010001
0,0,1,0,0,0001100100000,00010101110,0,1111010111001
1,0,1,0,0,0001100100000,00010101110,0,1111010111001
0,0,1,0,0,0001100100000,00010101110,1,0111101111010
1,0,1,0,0,0001100100000,00010101110,1,0111101111010
0,0,1,0,0,0001100100000,00010101111,1,0000111001100
1,0,1,0,0,0001100100000,00010101111,1,0000111001100
0,0,1,0,0,0001100100000,00010110000,0,0000100100010
1,0,1,0,0,0001100100000,00010110000,0,0000100100010
0,0,1,0,0,0001100100000,00010110000,1,0000111001011
1,0,1,0,0,0001100100000,00010110000,1,0000111001011
0,0,1,0,0,0001100100000,00010110001,0,1111010010101
1,0,1,0,0,0001100100000,00010110001,0,1111010010101
0,0,1,0,0,0001100100000,00010110001,0,1111010110101
1,0,1,0,0,0001100100000,00010110001,0,1111010110101
0,0,1,0,0,0001100100000,00010110001,0,0000000000011
1,0,1,0,0,0001100100000,00010110001,0,0000000000011
0,0,1,0,0,0001100100000,00010110001,0,1111001110100
1,0,1,0,0,0001100100000,00010110001,0,1111001110100
0,0,1,0,0,0001100100000,00010110001,0,0000100101010
1,0,1,0,0,0001100100000,00010110001,0,0000100101010
0,0,1,0,0,0001100100000,00010110001,1,0000111100110
1,0,1,0,0,0001100100000,00010110001,1,0000111100110
0,0,1,0,0,0001100100000,00010110010,1,0011110000011
1,0,1,0,0,0001100100000,00010110010,1,0011110000011
0,0,1,0,0,0001100100000,00010110011,0,0000011100111
1,0,1,0,0,0001100100000,00010110011,0,0000011100111
0,0,1,0,0,0001100100000,00010110011,0,0000001101001
1,0,1,0,0,0001100100000,00010110011,0,0000001101001
0,0,1,0,0,0001100100000,00010110011,0,1111001111010
1,0,1,0,0,0001100100000,00010110011,0,1111001111010
0,0,1,0,0,0001100100000,00010110011,0,1111011001111
1,0,1,0,0,0001100100000,00010110011,0,1111011001111
0,0,1,0,0,0001100100000,00010110011,1,0111001010111
1,0,1,0,0,0001100100000,00010110011,1,0111001010111
0,0,1,0,0,0001100100000,00010110100,1,0101000010111
1,0,1,0,0,0001100100000,00010110100,1,0101000010111
0,0,1,0,0,0001100100000,00010110101,0,0000011101111
1,0,1,0,0,0001100100000,00010110101,0,0000011101111
0,0,1,0,0,0001100100000,00010110101,1,0001001101011
1,0,1,0,0,0001100100000,00010110101,1,0001001101011
0,0,1,0,0,0001100100000,00010110110,0,1111001111100
1,0,1,0,0,0001100100000,00010110110,0,1111001111100
0,0,1,0,0,0001100100000,00010110110,0,1111011000110
1,0,1,0,0,0001100100000,00010110110,0,1111011000110
0,0,1,0,0,0001100100000,00010110110,1,0111010110000
1,0,1,0,0,0001100100000,00010110110,1,0111010110000
0,0,1,0,0,0001100100000,00010110111,0,1111001011110
1,0,1,0,0,0001100100000,00010110111,0,1111001011110
0,0,1,0,0,0001100100000,00010110111,0,0000011101101
1,0,1,0,0,0001100100000,00010110111,0,0000011101101
0,0,1,0,0,0001100100000,00010110111,1,0001001100010
1,0,1,0,0,0001100100000,00010110111,1,0001001100010
